key_droid	key_apple	base_value	lang_value	base_note	lang_note
food_info_serving_sizes_cruciferous_vegetables_imperial.1	dozeVegetablesCruciferous.Serving.imperial.1	½ cup Brussels sprouts	½ copo de couve de Bruxelas		
food_info_serving_sizes_cruciferous_vegetables_imperial.2	dozeVegetablesCruciferous.Serving.imperial.2	¼ cup Broccoli sprouts	¼ copo de brotos de brócolis		
food_info_serving_sizes_cruciferous_vegetables_imperial.3	dozeVegetablesCruciferous.Serving.imperial.3	1 tablespoon horseradish	1 colher de sopa de rábano-silvestre		
food_info_serving_sizes_cruciferous_vegetables_metric.1	dozeVegetablesCruciferous.Serving.metric.1	78 g Brussels sprouts	78 g de couve de Bruxelas		
food_info_serving_sizes_cruciferous_vegetables_metric.2	dozeVegetablesCruciferous.Serving.metric.2	14 g Broccoli sprouts	14 g brotos de brócolis		
food_info_serving_sizes_cruciferous_vegetables_metric.3	dozeVegetablesCruciferous.Serving.metric.3	1 tablespoon horseradish	1 colher de sopa de rábano-silvestre		
android_about_text_translators	info_app_about_translators	Special thanks to our volunteer translators: Ricard Soler Roger (ca), Luděk Bouška (cz), Lenka Lukacová (cz), Anke Schliessmann (de), Doron Barak (he), Ruth Levy (he), Joanna Klopotek (pl), Tania Bassi (pt-BR), João Madureira (pt-PT), Evgeniya Lyakh (ru).	Agradecimentos especiais aos nossos tradutores voluntários: Ricard Soler Roger (ca), Luděk Bouška (cz), Lenka Lukacová (cz), Anke Schliessmann (de), Doron Barak (he), Ruth Levy (he), Joanna Klopotek (pl), Tania Bassi (pt-BR), João Madureira (pt-PT), Evgeniya Lyakh (ru).	Info About View: Contributing Translators List	
	setting_analytics_body	Enable anonymous usage information to be collected to help improve this application.	Permitir que informações de uso anônimas sejam coletadas para ajudar a melhorar este aplicativo.	Google Firebase Analytics	
	setting_analytics_enable	Enable Analytics	Ativar Análise	Google Firebase Analytics	
	setting_analytics_opt_in	Opt In	Ativar	Google Firebase Analytics	
	setting_analytics_opt_out	Opt Out	Desativar	Google Firebase Analytics	
	setting_analytics_title	Analytics	Análise	Google Firebase Analytics	
